Production Budget,Worldwide Gross,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
16000000.0,43057552.0,51.0,94.0,14.0,635.0,1000.0,33357476.0,7392.0,4194.0,0.0,53.0,35000000.0,2001.0,1000.0,54.0,185.0,393.0
16000000.0,29090445.0,40.0,110.0,23.0,51.0,633.0,30102717.0,28736.0,874.0,2.0,72.0,15000000.0,1991.0,67.0,55.0,185.0,0.0
16000000.0,28734552.0,41.0,130.0,309.0,522.0,939.0,28734552.0,9566.0,3107.0,2.0,81.0,16000000.0,2001.0,881.0,64.0,185.0,1000.0
16000000.0,30987695.0,78.0,91.0,29.0,459.0,861.0,27087695.0,41664.0,2543.0,0.0,205.0,17700000.0,2001.0,593.0,59.0,185.0,0.0
16000000.0,50103808.0,124.0,114.0,15.0,650.0,851.0,26896744.0,16582.0,3485.0,4.0,125.0,16500000.0,2008.0,680.0,49.0,185.0,0.0
16000000.0,81742618.0,285.0,121.0,1000.0,108.0,175.0,23618786.0,352695.0,485.0,1.0,687.0,8000000.0,2007.0,115.0,79.0,235.0,17000.0
16000000.0,104504817.0,275.0,96.0,11000.0,252.0,19000.0,23213577.0,198111.0,19894.0,0.0,365.0,15500000.0,2008.0,581.0,72.0,185.0,14000.0
16000000.0,21799652.0,67.0,94.0,7.0,95.0,3000.0,20627372.0,13661.0,3451.0,3.0,134.0,16000000.0,2000.0,240.0,53.0,185.0,487.0
16000000.0,45284974.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0,30642487.0
16000000.0,56506120.0,158.0,113.0,47.0,238.0,21000.0,19057024.0,113963.0,22088.0,0.0,361.0,16000000.0,2010.0,541.0,72.0,185.0,24000.0
16000000.0,21657770.0,103.0,109.0,7.0,450.0,835.0,16346122.0,25549.0,2572.0,0.0,171.0,16000000.0,2002.0,787.0,72.0,185.0,0.0
16000000.0,31943401.0,300.0,107.0,45.0,271.0,24000.0,16204793.0,92712.0,24805.0,1.0,294.0,16000000.0,2009.0,396.0,51.0,185.0,6000.0
16000000.0,15980376.0,84.0,96.0,22.0,324.0,8000.0,15427192.0,11768.0,11078.0,0.0,148.0,16000000.0,2000.0,2000.0,56.0,185.0,492.0
16000000.0,14792779.0,64.0,88.0,11000.0,233.0,854.0,14792779.0,24256.0,1653.0,0.0,91.0,16000000.0,1987.0,410.0,76.0,185.0,0.0
16000000.0,14108518.0,46.0,101.0,6.0,258.0,812.0,14108518.0,8215.0,1882.0,1.0,95.0,16000000.0,2003.0,326.0,57.0,185.0,371.0
16000000.0,14553807.0,75.0,92.0,29.0,618.0,939.0,13922211.0,18271.0,3935.0,9.0,150.0,16000000.0,2004.0,881.0,44.0,185.0,0.0
16000000.0,13854000.0,15.0,105.0,121.0,384.0,11000.0,13854000.0,21079.0,14677.0,0.0,55.0,20000000.0,1988.0,3000.0,52.0,185.0,818.0
16000000.0,12519804.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0,14259902.0
16000000.0,11810854.0,111.0,100.0,9.0,363.0,599.0,15500000.0,51996.0,2389.0,0.0,302.0,16000000.0,1999.0,380.0,70.0,235.0,0.0
16000000.0,11540112.0,21.0,97.0,3.0,578.0,1000.0,11540112.0,2385.0,3835.0,1.0,20.0,2299479.411764706,2004.0,584.0,36.0,185.0,177.0
16000000.0,8400000.0,42.0,108.0,38.0,316.0,940.0,2377164.3529411764,5237.0,1945.0,7.0,90.0,16000000.0,1979.0,416.0,49.0,235.0,392.0
16000000.0,12900000.0,112.0,110.0,85.0,186.0,1000.0,5900000.0,98629.0,1852.0,1.0,316.0,16000000.0,1986.0,309.0,72.0,185.0,0.0
16000000.0,6248077.0,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5,11124038.5
16000000.0,14839383.0,109.0,112.0,11000.0,642.0,11000.0,4839383.0,21613.0,12766.0,0.0,148.0,16000000.0,2002.0,650.0,66.0,185.0,762.0
16000000.0,6615452.0,65.0,112.0,28.0,215.0,555.0,4734235.0,8217.0,1227.0,0.0,123.0,15000000.0,2000.0,403.0,60.0,185.0,573.0
16000000.0,5825314.0,42.0,95.0,89.0,322.0,1000.0,4193025.0,30682.0,2518.0,0.0,194.0,15000000.0,1999.0,852.0,68.0,235.0,0.0
16000000.0,8120148.0,146.0,118.0,369.0,295.0,1000.0,2849142.0,24104.0,1889.0,1.0,88.0,16000000.0,2007.0,418.0,72.0,235.0,0.0
16000000.0,3442853.0,208.0,122.0,0.0,567.0,883.0,2428883.0,21370.0,2896.0,1.0,132.0,16000000.0,2014.0,596.0,66.0,235.0,0.0
16000000.0,22594052.0,393.0,101.0,0.0,888.0,3000.0,2319187.0,92640.0,5056.0,0.0,212.0,20000000.0,2013.0,1000.0,70.0,235.0,23000.0
16000000.0,7585011.0,230.0,120.0,115.0,310.0,10000.0,1984743.0,20616.0,11019.0,3.0,70.0,16000000.0,2013.0,316.0,66.0,235.0,0.0
16000000.0,1686429.0,36.0,97.0,34.0,465.0,503.0,1686429.0,8687.0,3100.0,1.0,62.0,16000000.0,1997.0,489.0,28.0,185.0,0.0
16000000.0,2814566.0,64.0,135.0,133.0,258.0,898.0,1666262.0,5321.0,2096.0,0.0,78.0,16000000.0,2005.0,708.0,67.0,166.0,356.0
16000000.0,247474497.0,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5,131737248.5
16000000.0,1705908.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0,8852954.0
16000000.0,1467278.0,216.0,161.0,929.0,116.0,488.0,336467.0,45449.0,943.0,0.0,192.0,13000000.0,2009.0,289.0,73.0,235.0,23000.0
16000000.0,31631.0,67.0,92.0,6.0,227.0,10000.0,23091.0,5664.0,11091.0,1.0,42.0,15000000.0,2008.0,304.0,62.0,235.0,921.0
16000000.0,94812.0,54.0,92.0,143.0,613.0,1000.0,2964.0,7444.0,3086.0,2.0,42.0,16000000.0,2012.0,945.0,51.0,178.0,0.0
16000000.0,64733391.0,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5,40366695.5
16000000.0,47707417.0,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5,31853708.5
16000000.0,1844228.0,69.0,110.0,22.0,44.0,5000.0,1992358.294117647,12817.0,5273.0,0.0,43.0,16000000.0,2013.0,170.0,67.0,235.0,0.0
15600000.0,13771817.0,32.0,91.0,10.0,574.0,890.0,13571817.0,5312.0,3104.0,3.0,40.0,15600000.0,2002.0,578.0,45.0,185.0,939.0
15500000.0,88611837.0,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5,52055918.5
15500000.0,1693000.0,78.0,115.0,460.0,125.0,232.0,1554566.0,8624.0,699.0,1.0,180.0,1103605.1764705882,2002.0,150.0,66.0,166.0,824.0
15500000.0,1237615.0,40.0,93.0,7.0,922.0,1000.0,1181197.0,3299.0,4329.0,0.0,24.0,15500000.0,2005.0,1000.0,59.0,185.0,191.0
15500000.0,517262.0,21.0,94.0,4.0,518.0,844.0,508867.0,1033.0,3583.0,0.0,26.0,972674.1764705882,2001.0,626.0,65.0,235.0,282.0
15500000.0,318623.0,60.0,102.0,4.0,882.0,17000.0,317040.0,6723.0,30978.0,1.0,36.0,15500000.0,2008.0,13000.0,68.0,235.0,1000.0
15300000.0,7000000.0,40.0,94.0,7.0,17.0,235.0,81525.0,29392.0,303.0,1.0,91.0,15300000.0,2001.0,46.0,66.0,235.0,0.0
15250000.0,12930343.0,251.0,95.0,571.0,102.0,499.0,7774730.0,61912.0,1120.0,0.0,352.0,15500000.0,2006.0,298.0,65.0,185.0,0.0
15000000.0,476684675.0,102.0,103.0,0.0,925.0,3000.0,285761243.0,311075.0,7521.0,5.0,305.0,18000000.0,1990.0,1000.0,75.0,185.0,20000.0
15000000.0,316300000.0,94.0,105.0,102.0,383.0,901.0,234760500.0,126464.0,3464.0,1.0,175.0,14000000.0,1984.0,605.0,73.0,185.0,0.0
15000000.0,356800601.0,173.0,110.0,12000.0,555.0,10000.0,176781728.0,219171.0,13069.0,2.0,388.0,15000000.0,1986.0,1000.0,69.0,133.0,19000.0
15000000.0,177200000.0,94.0,116.0,521.0,481.0,13000.0,177200000.0,77366.0,14701.0,1.0,194.0,22000000.0,1982.0,521.0,74.0,235.0,0.0
15000000.0,167780960.0,21.0,102.0,12000.0,801.0,19000.0,167780960.0,36918.0,21499.0,4.0,42.0,11000000.0,1987.0,875.0,59.0,185.0,3000.0
15000000.0,430821168.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0,222910584.0
15000000.0,356258047.0,176.0,122.0,0.0,158.0,18000.0,130058047.0,822500.0,19078.0,0.0,2715.0,15000000.0,1999.0,828.0,84.0,235.0,22000.0
15000000.0,213514672.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0,114257336.0
15000000.0,216600000.0,27.0,107.0,425.0,247.0,742.0,111936400.0,87538.0,2151.0,1.0,79.0,15000000.0,1988.0,384.0,60.0,185.0,0.0
15000000.0,173046663.0,242.0,103.0,0.0,157.0,611.0,103001286.0,222018.0,1212.0,0.0,869.0,15000000.0,1996.0,422.0,72.0,235.0,11000.0
15000000.0,301636590.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0,158318295.0
15000000.0,160903019.0,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5,87951509.5
15000000.0,98800000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0,56900000.0
15000000.0,93589701.0,70.0,154.0,14000.0,271.0,852.0,94175854.0,60988.0,2592.0,0.0,199.0,15000000.0,1985.0,581.0,78.0,185.0,6000.0
15000000.0,227773686.0,454.0,114.0,77.0,305.0,19000.0,91121452.0,467613.0,20295.0,1.0,608.0,14000000.0,2014.0,393.0,81.0,235.0,165000.0
15000000.0,73326666.0,109.0,92.0,13000.0,217.0,925.0,73326666.0,189413.0,1953.0,3.0,306.0,15000000.0,1988.0,692.0,75.0,185.0,15000.0
15000000.0,148095566.0,393.0,100.0,127.0,250.0,1000.0,71588220.0,134869.0,1949.0,1.0,304.0,20000000.0,2013.0,340.0,62.0,185.0,57000.0
15000000.0,69847348.0,25.0,109.0,6.0,271.0,1000.0,69800000.0,18140.0,2419.0,1.0,60.0,10000000.0,1980.0,745.0,61.0,185.0,855.0
15000000.0,67182787.0,46.0,124.0,150.0,572.0,874.0,79900000.0,12974.0,2667.0,0.0,84.0,9535490.235294119,1980.0,816.0,75.0,185.0,0.0
15000000.0,120192350.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0,67596175.0
15000000.0,76954311.0,111.0,94.0,87.0,569.0,17000.0,64001297.0,32002.0,20154.0,1.0,103.0,15000000.0,2010.0,975.0,62.0,185.0,0.0
15000000.0,61400000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0,38200000.0
15000000.0,77514401.0,318.0,101.0,0.0,598.0,2000.0,47000000.0,157857.0,4400.0,0.0,1191.0,300000.0,1978.0,742.0,79.0,235.0,12000.0
15000000.0,128885873.0,280.0,94.0,350.0,39.0,326.0,56437947.0,85333.0,486.0,0.0,421.0,9800000.0,2006.0,48.0,73.0,185.0,0.0
15000000.0,55934178.0,41.0,113.0,0.0,607.0,2000.0,55184721.0,9811.0,6510.0,8.0,100.0,15000000.0,2007.0,721.0,56.0,185.0,1000.0
15000000.0,128955898.0,462.0,95.0,43.0,259.0,11000.0,54322273.0,139749.0,11946.0,0.0,509.0,17000000.0,2012.0,326.0,64.0,235.0,29000.0
15000000.0,50003303.0,27.0,115.0,44.0,902.0,23000.0,50003300.0,36624.0,29370.0,4.0,132.0,15000000.0,1994.0,4000.0,73.0,185.0,0.0
15000000.0,50000000.0,140.0,183.0,517.0,652.0,22000.0,4724436.294117647,232577.0,34025.0,2.0,1026.0,15000000.0,1978.0,11000.0,82.0,235.0,11000.0
15000000.0,67215435.0,152.0,87.0,165.0,383.0,1000.0,47860214.0,34711.0,2452.0,0.0,468.0,15000000.0,2006.0,431.0,50.0,235.0,0.0
15000000.0,52461017.0,69.0,88.0,189.0,799.0,934.0,47811275.0,29008.0,3707.0,1.0,99.0,15000000.0,2002.0,927.0,54.0,185.0,896.0
15000000.0,63706632.0,131.0,120.0,446.0,1000.0,22000.0,44886089.0,69576.0,40117.0,3.0,207.0,10000000.0,1997.0,13000.0,69.0,185.0,2000.0
15000000.0,64252038.0,130.0,97.0,272.0,957.0,22000.0,43022524.0,67604.0,29252.0,0.0,218.0,15000000.0,1997.0,4000.0,71.0,185.0,12000.0
15000000.0,57907734.0,238.0,112.0,29.0,874.0,12000.0,42919096.0,64747.0,15800.0,1.0,122.0,15000000.0,2013.0,1000.0,65.0,235.0,12000.0
15000000.0,55534455.0,66.0,94.0,13.0,566.0,925.0,42672630.0,27580.0,3423.0,1.0,172.0,17000000.0,2003.0,738.0,53.0,235.0,0.0
15000000.0,61788393.0,198.0,98.0,66.0,562.0,3000.0,42592530.0,29867.0,4567.0,0.0,181.0,15000000.0,2015.0,658.0,62.0,235.0,27000.0
15000000.0,57586606.0,355.0,109.0,453.0,953.0,15000.0,40983001.0,181025.0,27788.0,2.0,336.0,7000000.0,2012.0,10000.0,77.0,185.0,38000.0
15000000.0,40283321.0,154.0,104.0,0.0,1000.0,4000.0,40064955.0,92074.0,12170.0,1.0,502.0,15000000.0,1998.0,4000.0,64.0,185.0,0.0
15000000.0,39100956.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0,27050478.0
15000000.0,62401343.0,97.0,99.0,11.0,971.0,11000.0,37882551.0,80305.0,15369.0,0.0,393.0,16000000.0,2001.0,983.0,57.0,185.0,0.0
15000000.0,52501541.0,349.0,115.0,212.0,612.0,2000.0,37877959.0,86664.0,4896.0,1.0,252.0,15000000.0,2014.0,820.0,71.0,235.0,38000.0
15000000.0,69995385.0,181.0,227.0,767.0,87.0,607.0,6000000.0,192775.0,1076.0,8.0,559.0,15000000.0,1962.0,202.0,84.0,22.0,11000.0
15000000.0,123327692.0,419.0,123.0,120.0,149.0,13000.0,35887263.0,265507.0,14100.0,0.0,388.0,15000000.0,2014.0,876.0,77.0,235.0,90000.0
15000000.0,78054825.0,676.0,100.0,0.0,228.0,33000.0,35054909.0,431578.0,34337.0,0.0,1264.0,15000000.0,2011.0,745.0,78.0,235.0,81000.0
15000000.0,35007180.0,102.0,106.0,357.0,883.0,23000.0,35007180.0,26846.0,26652.0,0.0,193.0,15000000.0,2000.0,1000.0,56.0,185.0,0.0
15000000.0,34562222.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0,24781111.0
15000000.0,34499204.0,37.0,86.0,14.0,685.0,833.0,34308901.0,15939.0,4435.0,3.0,87.0,16000000.0,2003.0,807.0,51.0,235.0,0.0
15000000.0,40127259.0,128.0,99.0,3.0,628.0,14000.0,33860010.0,33088.0,16461.0,3.0,143.0,15000000.0,2009.0,982.0,48.0,185.0,0.0
15000000.0,40862054.0,78.0,120.0,18.0,944.0,20000.0,33771174.0,27044.0,22383.0,2.0,240.0,15000000.0,2000.0,1000.0,68.0,185.0,0.0
15000000.0,38512850.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0,26756425.0
15000000.0,46526243.0,241.0,114.0,29.0,616.0,956.0,32721635.0,67822.0,3861.0,0.0,279.0,15000000.0,2009.0,878.0,66.0,185.0,0.0
15000000.0,33508485.0,96.0,106.0,61.0,649.0,907.0,32645546.0,8427.0,3462.0,5.0,88.0,14000000.0,2005.0,807.0,64.0,185.0,1000.0
15000000.0,47175038.0,103.0,90.0,6.0,458.0,1000.0,31585300.0,38248.0,2666.0,0.0,250.0,15000000.0,2005.0,650.0,61.0,185.0,0.0
15000000.0,30858487.0,185.0,98.0,0.0,594.0,18000.0,30857814.0,294163.0,20060.0,0.0,718.0,16000000.0,1987.0,636.0,81.0,185.0,33000.0
15000000.0,37659652.0,151.0,94.0,28.0,731.0,2000.0,30259652.0,26905.0,5440.0,5.0,614.0,15000000.0,2002.0,864.0,41.0,235.0,0.0
15000000.0,30261293.0,112.0,126.0,18000.0,697.0,18000.0,30226144.0,47626.0,22745.0,1.0,118.0,15000000.0,2007.0,2000.0,76.0,235.0,0.0
15000000.0,30138912.0,50.0,115.0,49.0,100.0,116.0,30127963.0,12596.0,525.0,0.0,64.0,15000000.0,2014.0,110.0,67.0,185.0,0.0
15000000.0,33118854.0,74.0,89.0,10.0,231.0,811.0,29302097.0,23408.0,2167.0,8.0,105.0,15000000.0,2004.0,636.0,46.0,185.0,810.0
15000000.0,29145924.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0,22072962.0
15000000.0,64232714.0,274.0,100.0,35.0,306.0,10000.0,28637507.0,212167.0,11471.0,1.0,713.0,15000000.0,2007.0,1000.0,70.0,185.0,0.0
15000000.0,31070412.0,111.0,107.0,5.0,141.0,893.0,28014536.0,73347.0,2044.0,1.0,296.0,15000000.0,1997.0,822.0,74.0,185.0,0.0
15000000.0,27709625.0,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5,21354812.5
15000000.0,33522184.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0,24261092.0
15000000.0,47721314.0,160.0,90.0,31.0,162.0,193.0,26421314.0,28964.0,608.0,0.0,457.0,15000000.0,2000.0,184.0,40.0,185.0,949.0
15000000.0,43111725.0,153.0,155.0,0.0,170.0,3000.0,26384919.0,189032.0,3677.0,15.0,560.0,15000000.0,1997.0,360.0,79.0,235.0,0.0
15000000.0,27469621.0,81.0,103.0,20.0,125.0,512.0,26161406.0,13874.0,1002.0,2.0,52.0,15000000.0,2010.0,316.0,67.0,235.0,0.0
15000000.0,34820335.0,172.0,108.0,79.0,537.0,775.0,24984868.0,50056.0,3033.0,2.0,152.0,15000000.0,2014.0,614.0,63.0,235.0,0.0
15000000.0,55669466.0,93.0,101.0,26.0,266.0,838.0,24881000.0,57140.0,1812.0,0.0,195.0,15000000.0,1996.0,328.0,62.0,185.0,6000.0
15000000.0,87973835.0,278.0,119.0,11000.0,400.0,19000.0,23089926.0,166269.0,20391.0,3.0,735.0,15000000.0,2005.0,567.0,77.0,185.0,0.0
15000000.0,63954968.0,58.0,134.0,133.0,258.0,12000.0,22954968.0,45703.0,12749.0,1.0,156.0,11500000.0,1993.0,310.0,79.0,235.0,0.0
15000000.0,52189039.0,25.0,94.0,11.0,232.0,1000.0,22189039.0,17074.0,2210.0,0.0,55.0,15000000.0,1993.0,605.0,55.0,185.0,466.0
15000000.0,38574362.0,108.0,97.0,83.0,579.0,912.0,21468807.0,13048.0,2682.0,2.0,227.0,14000000.0,2000.0,786.0,41.0,235.0,243.0
15000000.0,47011449.0,417.0,140.0,310.0,619.0,33000.0,21383298.0,187170.0,34413.0,3.0,376.0,15000000.0,2012.0,748.0,73.0,235.0,47000.0
15000000.0,21896367.0,46.0,95.0,15.0,461.0,1000.0,20998709.0,6095.0,3845.0,0.0,76.0,15000000.0,2006.0,786.0,62.0,235.0,1000.0
15000000.0,37466538.0,161.0,89.0,7.0,399.0,919.0,20801344.0,49721.0,2559.0,0.0,211.0,15000000.0,2007.0,557.0,51.0,235.0,0.0
15000000.0,20609977.0,129.0,100.0,10.0,415.0,826.0,20566327.0,15385.0,2958.0,2.0,84.0,15000000.0,2016.0,622.0,64.0,235.0,0.0
15000000.0,20601987.0,135.0,117.0,19.0,461.0,3000.0,20218921.0,14814.0,4204.0,4.0,114.0,15000000.0,2010.0,646.0,63.0,235.0,0.0
15000000.0,19344615.0,69.0,90.0,13.0,613.0,882.0,19158074.0,17983.0,2661.0,2.0,127.0,15000000.0,2002.0,874.0,67.0,235.0,0.0
15000000.0,22165608.0,78.0,92.0,8.0,129.0,472.0,18843314.0,27486.0,1045.0,1.0,284.0,20000000.0,2006.0,239.0,47.0,185.0,0.0
15000000.0,19014238.0,96.0,84.0,119.0,918.0,989.0,17411331.0,17328.0,4660.0,3.0,237.0,15000000.0,1998.0,982.0,55.0,185.0,673.0
15000000.0,46189568.0,249.0,117.0,0.0,12000.0,22000.0,17439163.0,537419.0,47728.0,1.0,1028.0,15000000.0,1998.0,12000.0,82.0,185.0,35000.0
15000000.0,36068890.0,291.0,122.0,210.0,123.0,22000.0,17237244.0,57210.0,22574.0,3.0,158.0,15000000.0,2014.0,164.0,68.0,235.0,13000.0
15000000.0,49894223.0,388.0,131.0,0.0,383.0,10000.0,15700000.0,332065.0,11114.0,0.0,876.0,15000000.0,2008.0,602.0,76.0,185.0,16000.0
15000000.0,18260865.0,88.0,109.0,11.0,159.0,471.0,16459004.0,13320.0,1069.0,1.0,415.0,15000000.0,1999.0,308.0,49.0,235.0,327.0
15000000.0,22018988.0,208.0,107.0,561.0,353.0,746.0,15608545.0,53471.0,2377.0,3.0,224.0,15000000.0,2012.0,561.0,54.0,235.0,29000.0
15000000.0,15136870.0,45.0,114.0,73.0,563.0,695.0,15100000.0,22797.0,3444.0,1.0,96.0,15000000.0,1984.0,654.0,60.0,235.0,0.0
15000000.0,39238443.0,414.0,97.0,181.0,748.0,11000.0,14938570.0,111625.0,14025.0,1.0,369.0,15000000.0,2012.0,820.0,62.0,235.0,20000.0
15000000.0,14249005.0,97.0,87.0,374.0,484.0,826.0,14249005.0,39788.0,2689.0,1.0,619.0,15000000.0,2001.0,503.0,45.0,185.0,0.0
15000000.0,59168692.0,221.0,107.0,92.0,358.0,11000.0,13766014.0,106111.0,17627.0,0.0,181.0,15000000.0,2011.0,5000.0,70.0,235.0,49000.0
15000000.0,18524496.0,119.0,125.0,34.0,65.0,427.0,13337299.0,9649.0,729.0,7.0,226.0,20000000.0,2004.0,66.0,66.0,235.0,1000.0
15000000.0,18856151.0,230.0,111.0,0.0,727.0,796.0,13034417.0,55665.0,2633.0,1.0,118.0,15000000.0,2009.0,787.0,69.0,235.0,10000.0
15000000.0,13248444.0,37.0,85.0,12.0,23.0,354.0,12701880.0,2037.0,568.0,0.0,22.0,15000000.0,2008.0,173.0,57.0,185.0,175.0
15000000.0,26170402.0,68.0,85.0,0.0,44.0,468.0,10353690.0,2673.0,646.0,0.0,31.0,3031209.3529411764,2007.0,67.0,84.0,178.0,116.0
15000000.0,12801190.0,90.0,101.0,36.0,377.0,1000.0,12801190.0,16340.0,2764.0,1.0,355.0,15000000.0,2000.0,786.0,46.0,235.0,356.0
15000000.0,18301418.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0,16650709.0
15000000.0,12669914.0,81.0,121.0,16.0,526.0,907.0,12549485.0,4603.0,3633.0,4.0,91.0,15000000.0,2006.0,585.0,62.0,235.0,489.0
15000000.0,12212417.0,119.0,97.0,164.0,308.0,436.0,12212417.0,30643.0,1172.0,3.0,144.0,15000000.0,2003.0,324.0,67.0,235.0,622.0
15000000.0,12419700.0,57.0,92.0,34.0,366.0,14000.0,11632420.0,19768.0,15644.0,1.0,135.0,2300324.8235294116,2001.0,442.0,61.0,235.0,566.0
15000000.0,11614954.0,97.0,97.0,745.0,745.0,12000.0,11614236.0,9294.0,15209.0,2.0,140.0,15000000.0,1999.0,821.0,56.0,137.0,251.0
15000000.0,11156471.0,24.0,76.0,9.0,47.0,595.0,11144518.0,2724.0,1139.0,0.0,53.0,15000000.0,1998.0,417.0,28.0,185.0,436.0
15000000.0,10763469.0,42.0,124.0,11000.0,563.0,11000.0,10763469.0,13692.0,12685.0,0.0,55.0,15000000.0,1989.0,860.0,64.0,185.0,877.0
15000000.0,10513979.0,42.0,91.0,23.0,629.0,925.0,10443316.0,7159.0,2913.0,2.0,88.0,15000000.0,1998.0,660.0,50.0,185.0,247.0
15000000.0,10845127.0,44.0,96.0,4.0,670.0,989.0,10494147.0,7403.0,3142.0,1.0,162.0,15000000.0,2000.0,841.0,51.0,185.0,648.0
15000000.0,14811980.0,46.0,103.0,80.0,782.0,1000.0,10411980.0,22649.0,4676.0,0.0,212.0,15000000.0,2004.0,872.0,59.0,235.0,1000.0
15000000.0,9930649.0,230.0,142.0,0.0,1000.0,22000.0,9929000.0,152306.0,29475.0,0.0,513.0,15000000.0,1985.0,5000.0,80.0,185.0,16000.0
15000000.0,9579068.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0,12289534.0
15000000.0,10951153.0,197.0,116.0,153.0,539.0,3000.0,9396487.0,52421.0,5012.0,0.0,200.0,15000000.0,2006.0,788.0,70.0,235.0,0.0
15000000.0,12262065.0,71.0,118.0,41.0,274.0,556.0,9059588.0,17261.0,1873.0,1.0,125.0,15000000.0,2002.0,463.0,66.0,235.0,455.0
15000000.0,9307166.0,43.0,95.0,24.0,426.0,931.0,9123834.0,4065.0,3322.0,6.0,33.0,15000000.0,2013.0,539.0,53.0,235.0,0.0
15000000.0,19153568.0,190.0,108.0,187.0,254.0,11000.0,9172810.0,24150.0,12178.0,0.0,118.0,16000000.0,2007.0,883.0,67.0,235.0,923.0
